5.02	-0.02103136
5.04	-0.03184482
5.06	-0.002041585
5.08	0.04198406
5.1	0.05819726
5.12	0.04301116
5.14	-0.003706127
5.16	-0.05550818
5.18	-0.06908265
5.2	-0.03803394
5.22	-0.01108631
5.24	0.02096927
5.26	0.06107397
5.28	0.0660596
5.3	0.04233455
5.32	0.013856
5.34	-0.00348034
5.36	-0.002748879
5.38	-0.00243533
5.4	-0.02971045
5.42	-0.0574516
5.44	-0.00875146
5.46	0.06924632
5.48	0.07812627
5.5	0.02944755
5.52	-0.01310432
5.54	-0.009662127
5.56	-0.008974117
5.58	-0.04710664
5.6	-0.08376766
5.62	-0.09620522
5.64	-0.0298594
5.66	0.0908738
5.68	0.123216
5.7	0.09146151
5.72	0.02658902
5.74	-0.06010178
5.76	-0.1076672
5.78	-0.1228562
5.8	-0.06874306
5.82	0.02601562
5.84	0.07874917
5.86	0.07238608
5.88	-0.007777654
5.9	-0.01960856
5.92	0.01909938
5.94	-0.004615608
5.96	-0.02643805
5.98	-0.0373501
6	-0.03114219
6.02	0.003881019
6.04	-0.01100487
6.06	-0.04695975
6.08	-0.05126826
6.1	-0.009025329
6.12	0.03827795
6.14	0.06050661
6.16	0.05976005
6.18	0.01081552
6.2	-0.0550265
6.22	-0.07017805
6.24	-0.01576474
6.26	0.0669835
6.28	0.08260094
6.3	0.007759034
6.32	-0.07987337
6.34	-0.1276284
6.36	-0.1677964
6.38	-0.1544259
6.4	-0.03355249
6.42	0.07919721
6.44	0.07073096
6.46	-0.006186536
6.48	-0.01252035
6.5	0.055478
6.52	0.04680722
6.54	-0.02833323
6.56	-0.02485986
6.58	0.05703777
6.6	0.08537698
6.62	-0.01588063
6.64	-0.1286614
6.66	-0.086973
6.68	0.03009054
6.7	0.06728078
6.72	0.04552907
6.74	0.08272072
6.76	0.196828
6.78	0.2065349
6.8	0.07221326
6.82	-0.01406166
6.84	0.0155999
6.86	0.1094547
6.88	0.1476078
6.9	0.04954854
6.92	-0.0251743
6.94	0.02292856
6.96	0.07874967
6.98	0.05489536
7	-0.009763298
7.02	-0.006056593
7.04	0.07775482
7.06	0.09197676
7.08	-0.005158388
7.1	-0.08317238
7.12	-0.06423627
7.14	0.005408563
7.16	0.05945231
7.18	0.07136835
7.2	0.02006034
7.22	-0.07769539
7.24	-0.137948
7.26	-0.1499326
7.28	-0.1828288
7.3	-0.2279828
7.32	-0.2373179
7.34	-0.2332119
7.36	-0.2105785
7.38	-0.1453065
7.4	-0.1000041
7.42	-0.1454482
7.44	-0.1451608
7.46	0.007845255
7.48	0.1520423
7.5	0.1101454
7.52	-0.02569768
7.54	-0.0977005
7.56	-0.05966522
7.58	0.0311244
7.6	0.1054122
7.62	0.08895057
7.64	-0.003307869
7.66	-0.04030456
7.68	0.03313543
7.7	0.1454885
7.72	0.2596164
7.74	0.3389118
7.76	0.3085375
7.78	0.213627
7.8	0.1671453
7.82	0.1984388
7.84	0.2647089
7.86	0.3104875
7.88	0.2894145
7.9	0.2036542
7.92	0.1152406
7.94	0.05824367
7.96	-0.004915059
7.98	-0.07088826
8	-0.1051306
8.02	-0.1202674
